Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778321924,50,,Aggregated,11.500000,0.000000,1200,1600,1800,1900,2200,2400,4000,4200,5600,5600,5600,139,0,1200.0,1309.819848913661,1.7962910005735466,5551.228457999969,8073.769784172662
1778321925,50,,Aggregated,12.111111,0.000000,1300,1600,1800,1900,2200,2400,3200,4200,5600,5600,5600,156,0,1200.0,1317.7257908718132,1.7962910005735466,5551.228457999969,8106.698717948718
1778321926,50,,Aggregated,12.900000,0.000000,1300,1600,1800,1900,2200,2400,3200,4200,5600,5600,5600,168,0,1300.0,1333.187955113133,1.7962910005735466,5551.228457999969,8173.101190476191
1778321927,50,,Aggregated,14.000000,0.000000,1300,1600,1800,2000,2300,2500,3200,4200,5600,5600,5600,174,0,1300.0,1339.4819525919957,1.7962910005735466,5551.228457999969,8070.229885057472
1778321928,50,,Aggregated,15.500000,0.000000,1300,1700,1900,2000,2300,2700,3200,4200,5600,5600,5600,179,0,1300.0,1358.3711904134539,1.7962910005735466,5551.228457999969,7979.480446927374
1778321929,50,,Aggregated,15.700000,0.000000,1300,1700,1900,2000,2400,2800,4000,5600,6500,6500,6500,181,0,1300.0,1396.4151761105393,1.7962910005735466,6470.463499999823,7952.944751381216
1778321930,50,,Aggregated,15.700000,0.000000,1300,1700,1900,2000,2400,2800,4000,5600,6500,6500,6500,181,0,1300.0,1396.4151761105393,1.7962910005735466,6470.463499999823,7952.944751381216
1778321931,50,,Aggregated,14.000000,0.000000,1300,1700,1900,2000,2400,3100,4200,5600,6500,6500,6500,185,0,1300.0,1410.1416900919257,1.7962910005735466,6470.463499999823,7900.14054054054
1778321932,50,,Aggregated,12.000000,0.000000,1300,1700,1900,2000,2400,3200,5600,6500,6700,6700,6700,188,0,1300.0,1454.7757351542907,1.7962910005735466,6712.70529100002,7837.191489361702
1778321933,50,,Aggregated,10.800000,0.000000,1300,1700,1900,2000,2500,4000,6500,6700,6900,6900,6900,193,0,1300.0,1515.4432849741204,1.7962910005735466,6879.431415998624,7755.041450777202
1778321934,50,,Aggregated,9.400000,0.000000,1300,1700,2000,2100,2700,4600,6700,6900,8600,8600,8600,195,0,1300.0,1579.5399032000253,1.7962910005735466,8619.774415999927,7800.25641025641
1778321935,50,,Aggregated,8.200000,0.000000,1300,1700,2000,2200,3100,5900,8600,11000,11000,11000,11000,199,0,1300.0,1732.896565954781,1.7962910005735466,10705.06291699894,7870.969849246231
1778321936,50,,Aggregated,6.400000,0.000000,1400,1800,2000,2200,3200,6700,8600,10000,11000,11000,11000,202,0,1400.0,1841.3761047772325,1.7962910005735466,10705.06291699894,7921.178217821782
1778321937,50,,Aggregated,5.400000,0.000000,1400,1900,2200,2400,5900,10000,11000,11000,11000,11000,11000,211,0,1400.0,2201.778350516592,1.7962910005735466,10830.966458999683,7964.417061611374
1778321938,50,,Aggregated,4.200000,0.000000,1400,1900,2200,2400,6900,10000,11000,11000,11000,11000,11000,217,0,1400.0,2337.0631534193562,1.7962910005735466,10830.966458999683,7925.7788018433175
1778321939,50,,Aggregated,3.500000,0.000000,1500,1900,2300,2500,8600,10000,11000,11000,11000,11000,11000,222,0,1400.0,2483.075356986487,1.7962910005735466,10830.966458999683,7966.788288288289
1778321940,50,,Aggregated,3.600000,0.000000,1500,2000,2400,3100,10000,11000,11000,11000,12000,12000,12000,228,0,1500.0,2662.21210362279,1.7962910005735466,12474.358707999272,7936.1140350877195
1778321941,50,,Aggregated,3.700000,0.000000,1500,2000,2400,3100,10000,11000,11000,12000,12000,12000,12000,231,0,1500.0,2704.569587666649,1.7962910005735466,12474.358707999272,7848.255411255412
1778321942,50,,Aggregated,4.100000,0.000000,1500,2000,2400,3200,10000,11000,11000,12000,19000,19000,19000,234,0,1500.0,2754.6570621495534,1.7962910005735466,18641.594165999777,7796.038461538462
1778321943,50,,Aggregated,4.700000,0.000000,1500,2000,2400,3200,10000,11000,11000,12000,19000,19000,19000,236,0,1500.0,2777.655227233034,1.7962910005735466,18641.594165999777,7777.521186440678
1778321944,50,,Aggregated,4.500000,0.000000,1500,2000,2400,4200,10000,11000,11000,12000,19000,19000,19000,240,0,1500.0,2883.1051526124843,1.7962910005735466,18641.594165999777,7822.595833333334
1778321945,50,,Aggregated,4.400000,0.000000,1500,2000,2700,5400,10000,11000,11000,12000,19000,19000,19000,244,0,1500.0,2990.7416284221226,1.7962910005735466,18641.594165999777,7831.245901639344
1778321946,50,,Aggregated,4.300000,0.000000,1600,2100,3100,5700,10000,11000,11000,12000,19000,19000,19000,249,0,1600.0,3125.8941429196684,1.7962910005735466,18641.594165999777,7884.634538152611
1778321947,50,,Aggregated,4.600000,0.000000,1600,2200,3200,6500,10000,11000,11000,12000,26000,26000,26000,252,0,1600.0,3258.0895945912634,1.7962910005735466,26167.059208000865,7874.003968253968
1778321948,50,,Aggregated,4.600000,0.000000,1600,2200,4000,6700,10000,11000,11000,12000,26000,26000,26000,256,0,1600.0,3342.6226689570203,1.7962910005735466,26167.059208000865,7861.44140625
1778321949,50,,Aggregated,4.600000,0.000000,1700,2300,5400,8500,10000,11000,12000,12000,26000,26000,26000,262,0,1700.0,3503.7241563435023,1.7962910005735466,26167.059208000865,7881.469465648855
1778321950,50,,Aggregated,4.100000,0.000000,1700,2400,5700,9700,10000,11000,12000,12000,26000,26000,26000,269,0,1700.0,3637.916877334565,1.7962910005735466,26167.059208000865,7926.706319702602
1778321951,50,,Aggregated,4.100000,0.000000,1700,2400,5900,10000,10000,11000,12000,19000,29000,29000,29000,273,0,1700.0,3762.924842501822,1.7962910005735466,28553.322540999943,7893.2967032967035
1778321952,50,,Aggregated,4.200000,0.000000,1700,2400,6500,10000,10000,11000,12000,19000,29000,29000,29000,275,0,1700.0,3788.8846956181737,1.7962910005735466,28553.322540999943,7868.84
1778321953,50,,Aggregated,4.100000,0.000000,1800,2500,6700,10000,11000,11000,12000,19000,29000,29000,29000,280,0,1700.0,3866.938904921418,1.7962910005735466,28553.322540999943,7876.346428571429
1778321954,50,,Aggregated,4.200000,0.000000,1800,3000,6900,10000,11000,11000,12000,19000,29000,29000,29000,284,0,1800.0,3958.864928859146,1.7962910005735466,28553.322540999943,7904.580985915493
1778321955,50,,Aggregated,4.100000,0.000000,1800,3100,6900,10000,11000,11000,12000,19000,29000,29000,29000,289,0,1800.0,3993.1567244982607,1.7962910005735466,28553.322540999943,7930.051903114187
1778321956,50,,Aggregated,4.400000,0.000000,1800,3200,8400,10000,11000,11000,12000,19000,29000,29000,29000,292,0,1800.0,4000.960143565063,1.7962910005735466,28553.322540999943,7912.818493150685
1778321957,50,,Aggregated,4.300000,0.000000,1900,4000,9500,10000,11000,11000,12000,26000,33000,33000,33000,301,0,1900.0,4298.272175681057,1.7962910005735466,33322.2797920007,7884.328903654485
1778321958,50,,Aggregated,4.300000,0.000000,1900,4000,9700,10000,11000,11000,12000,26000,33000,33000,33000,302,0,1900.0,4316.024716903972,1.7962910005735466,33322.2797920007,7863.682119205298
1778321959,50,,Aggregated,4.200000,0.000000,1900,4200,9900,10000,11000,11000,12000,26000,33000,33000,33000,309,0,1900.0,4363.344739902917,1.7962910005735466,33322.2797920007,7868.935275080906
1778321960,50,,Aggregated,4.200000,0.000000,1900,4300,9900,10000,11000,11000,12000,26000,33000,33000,33000,310,0,1900.0,4381.3562623806465,1.7962910005735466,33322.2797920007,7878.961290322581
1778321961,50,,Aggregated,4.400000,0.000000,1900,5300,10000,10000,11000,11000,12000,26000,33000,33000,33000,317,0,1900.0,4484.9831200252365,1.7962910005735466,33322.2797920007,7905.993690851735
1778321962,50,,Aggregated,4.600000,0.000000,2000,5400,10000,10000,11000,11000,12000,29000,35000,35000,35000,322,0,2000.0,4620.070546083856,1.7962910005735466,34775.71787499983,7880.546583850932
1778321963,50,,Aggregated,4.100000,0.000000,2000,5700,10000,10000,11000,11000,12000,29000,35000,35000,35000,328,0,2000.0,4696.292500271344,1.7962910005735466,34775.71787499983,7893.286585365854
1778321964,50,,Aggregated,4.400000,0.000000,2000,5700,10000,10000,11000,11000,12000,29000,35000,35000,35000,331,0,2000.0,4684.361894277948,1.7962910005735466,34775.71787499983,7850.546827794562
1778321965,50,,Aggregated,4.600000,0.000000,2000,6300,10000,10000,11000,11000,12000,29000,35000,35000,35000,338,0,2000.0,4739.871457366859,1.7962910005735466,34775.71787499983,7838.008875739645
1778321966,50,,Aggregated,4.800000,0.000000,2000,6500,10000,10000,11000,11000,19000,29000,35000,35000,35000,344,0,2000.0,4830.0383499447635,1.7962910005735466,34775.71787499983,7818.322674418605
1778321967,50,,Aggregated,4.700000,0.000000,2000,6500,10000,10000,11000,11000,19000,29000,35000,35000,35000,346,0,2000.0,4863.657482433528,1.7962910005735466,34775.71787499983,7801.699421965318
1778321968,50,,Aggregated,4.900000,0.000000,2000,6500,10000,10000,11000,11000,12000,29000,35000,35000,35000,351,0,2000.0,4883.0275225698015,1.7962910005735466,34775.71787499983,7801.598290598291
1778321969,50,,Aggregated,5.300000,0.000000,2000,6500,10000,10000,11000,11000,12000,29000,35000,35000,35000,353,0,2000.0,4859.299400864019,1.7962910005735466,34775.71787499983,7789.660056657224
1778321970,50,,Aggregated,4.600000,0.000000,2000,6700,10000,10000,11000,11000,12000,29000,35000,35000,35000,356,0,2000.0,4903.294440910112,1.7962910005735466,34775.71787499983,7804.578651685393
1778321971,50,,Aggregated,4.900000,0.000000,2100,6700,10000,10000,11000,11000,12000,29000,35000,35000,35000,359,0,2100.0,4936.760773108631,1.7962910005735466,34775.71787499983,7773.055710306407
1778321972,50,,Aggregated,4.300000,0.000000,2100,6700,10000,10000,11000,11000,12000,29000,35000,35000,35000,363,0,2100.0,4954.719682749305,1.7962910005735466,34775.71787499983,7782.305785123967
1778321973,50,,Aggregated,4.500000,0.000000,2200,6900,10000,10000,11000,11000,12000,29000,35000,35000,35000,366,0,2100.0,4996.468797489066,1.7962910005735466,34775.71787499983,7795.0327868852455
1778321974,50,,Aggregated,4.200000,0.000000,2200,8500,10000,10000,11000,11000,12000,29000,35000,35000,35000,373,0,2200.0,5037.532329552264,1.7962910005735466,34775.71787499983,7817.616621983914
1778321975,50,,Aggregated,4.200000,0.000000,2200,8600,10000,10000,11000,11000,12000,29000,35000,35000,35000,377,0,2200.0,5059.768468960202,1.7962910005735466,34775.71787499983,7791.122015915119
1778321976,50,,Aggregated,3.800000,0.000000,2200,8600,10000,10000,11000,11000,12000,29000,35000,35000,35000,380,0,2200.0,5048.2350342263135,1.7962910005735466,34775.71787499983,7755.3
1778321977,50,,Aggregated,4.300000,0.000000,2200,9200,10000,10000,11000,11000,26000,33000,52000,52000,52000,385,0,2200.0,5309.020600664938,1.7962910005735466,51663.066125000114,7734.948051948052
1778321978,50,,Aggregated,3.900000,0.000000,2200,9300,10000,10000,11000,11000,26000,33000,52000,52000,52000,388,0,2200.0,5319.08507969845,1.7962910005735466,51663.066125000114,7737.458762886598
1778321979,50,,Aggregated,3.600000,0.000000,2300,9500,10000,10000,11000,11000,26000,33000,52000,52000,52000,393,0,2300.0,5374.536710890578,1.7962910005735466,51663.066125000114,7741.142493638677
1778321980,50,,Aggregated,3.800000,0.000000,2300,9500,10000,10000,11000,11000,26000,33000,52000,52000,52000,395,0,2300.0,5395.35762195442,1.7962910005735466,51663.066125000114,7753.255696202532
1778321981,50,,Aggregated,3.700000,0.000000,2300,9700,10000,10000,11000,11000,26000,33000,52000,52000,52000,397,0,2300.0,5420.745926964725,1.7962910005735466,51663.066125000114,7766.83879093199
1778321983,50,,Aggregated,4.000000,0.000000,2400,9700,10000,10000,11000,11000,26000,33000,55000,55000,55000,401,0,2400.0,5559.153538975052,1.7962910005735466,55462.77004100011,7761.967581047382
1778321984,50,,Aggregated,3.900000,0.000000,2400,9700,10000,10000,11000,11000,26000,33000,55000,55000,55000,403,0,2400.0,5556.5989781935405,1.7962910005735466,55462.77004100011,7747.307692307692
1778321985,50,,Aggregated,3.800000,0.000000,2400,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,409,0,2400.0,5637.043870322733,1.7962910005735466,55462.77004100011,7737.823960880196
1778321986,50,,Aggregated,3.700000,0.000000,2400,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,413,0,2400.0,5659.56341284261,1.7962910005735466,55462.77004100011,7713.443099273608
1778321987,50,,Aggregated,3.700000,0.000000,2400,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,414,0,2400.0,5670.99876198792,1.7962910005735466,55462.77004100011,7717.541062801933
1778321988,50,,Aggregated,3.500000,0.000000,2400,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,417,0,2400.0,5687.153079249397,1.7962910005735466,55462.77004100011,7689.717026378897
1778321989,50,,Aggregated,3.600000,0.000000,2500,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,423,0,2500.0,5730.083816108742,1.7962910005735466,55462.77004100011,7678.7541371158395
1778321990,50,,Aggregated,3.200000,0.000000,2500,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,426,0,2500.0,5713.249391349758,1.7962910005735466,55462.77004100011,7650.389671361502
1778321991,50,,Aggregated,3.200000,0.000000,2500,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,427,0,2500.0,5708.414067833717,1.7962910005735466,55462.77004100011,7633.864168618267
1778321992,50,,Aggregated,3.500000,0.000000,2800,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,431,0,2800.0,5761.515754846857,1.7962910005735466,55462.77004100011,7618.737819025522
1778321993,50,,Aggregated,3.200000,0.000000,3000,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,434,0,2800.0,5771.687072495385,1.7962910005735466,55462.77004100011,7617.158986175115
1778321994,50,,Aggregated,3.200000,0.000000,3000,9900,10000,10000,11000,11000,26000,33000,55000,55000,55000,439,0,3000.0,5776.283711095664,1.7962910005735466,55462.77004100011,7597.002277904328
1778321995,50,,Aggregated,3.400000,0.000000,3100,10000,10000,10000,11000,11000,26000,33000,55000,55000,55000,442,0,3100.0,5814.088891316731,1.7962910005735466,55462.77004100011,7598.138009049774
1778321996,50,,Aggregated,3.600000,0.000000,3200,10000,10000,10000,11000,11000,29000,35000,55000,55000,55000,448,0,3200.0,5988.689721361596,1.7962910005735466,55462.77004100011,7588.292410714285
1778321997,50,,Aggregated,3.600000,0.000000,3200,10000,10000,10000,11000,11000,29000,35000,55000,55000,55000,450,0,3200.0,5984.526550935545,1.7962910005735466,55462.77004100011,7575.948888888889
1778321998,50,,Aggregated,3.300000,0.000000,3500,10000,10000,10000,11000,11000,26000,35000,55000,55000,55000,454,0,3400.0,6027.061799290742,1.7962910005735466,55462.77004100011,7578.030837004405
1778321999,50,,Aggregated,3.400000,0.000000,3500,10000,10000,10000,11000,11000,26000,35000,55000,55000,55000,455,0,3500.0,6060.163690573618,1.7962910005735466,55462.77004100011,7562.492307692308
1778322000,50,,Aggregated,3.600000,0.000000,3600,10000,10000,10000,11000,12000,29000,38000,55000,55000,55000,458,0,3500.0,6169.9756999716055,1.7962910005735466,55462.77004100011,7514.554585152839
1778322001,50,,Aggregated,3.700000,0.000000,3600,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,461,0,3600.0,6302.108570238608,1.7962910005735466,58829.02354200087,7507.8047722342735
1778322002,50,,Aggregated,3.200000,0.000000,3800,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,464,0,3700.0,6314.768943616377,1.7962910005735466,58829.02354200087,7523.5280172413795
1778322003,50,,Aggregated,3.400000,0.000000,3900,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,468,0,3800.0,6328.080892903847,1.7962910005735466,58829.02354200087,7525.948717948718
1778322004,50,,Aggregated,3.400000,0.000000,3900,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,471,0,3900.0,6320.970005403402,1.7962910005735466,58829.02354200087,7498.938428874734
1778322005,50,,Aggregated,3.300000,0.000000,4000,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,476,0,4000.0,6337.421736088243,1.7962910005735466,58829.02354200087,7483.798319327731
1778322006,50,,Aggregated,3.200000,0.000000,4200,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,478,0,4000.0,6354.565144006287,1.7962910005735466,58829.02354200087,7495.610878661088
1778322007,50,,Aggregated,3.200000,0.000000,4200,10000,10000,10000,11000,12000,31000,42000,59000,59000,59000,482,0,4200.0,6354.149177215781,1.7962910005735466,58829.02354200087,7495.381742738589
1778322008,50,,Aggregated,3.000000,0.000000,4500,10000,10000,10000,11000,12000,33000,42000,59000,59000,59000,488,0,4300.0,6446.600660092227,1.7962910005735466,58829.02354200087,7508.731557377049
1778322009,50,,Aggregated,3.000000,0.000000,4600,10000,10000,10000,11000,12000,35000,51000,59000,59000,59000,492,0,4500.0,6627.888662432939,1.7962910005735466,58829.02354200087,7487.6483739837395
1778322010,50,,Aggregated,3.200000,0.000000,4600,10000,10000,10000,11000,12000,35000,51000,59000,59000,59000,495,0,4600.0,6629.529610185868,1.7962910005735466,58829.02354200087,7484.810101010101
1778322011,50,,Aggregated,3.100000,0.000000,4600,10000,10000,10000,11000,12000,35000,46000,59000,59000,59000,501,0,4600.0,6613.919646704595,1.7962910005735466,58829.02354200087,7496.552894211577
1778322012,50,,Aggregated,3.700000,0.000000,4800,10000,10000,10000,11000,12000,35000,46000,59000,59000,59000,504,0,4600.0,6634.372006446435,1.7962910005735466,58829.02354200087,7509.019841269841
1778322013,50,,Aggregated,3.700000,0.000000,5000,10000,10000,10000,11000,12000,35000,46000,59000,59000,59000,508,0,4800.0,6625.460735482288,1.7962910005735466,58829.02354200087,7513.543307086614
1778322014,50,,Aggregated,3.900000,0.000000,4800,10000,10000,10000,11000,12000,35000,46000,59000,59000,59000,512,0,4800.0,6657.676123943363,1.7962910005735466,58829.02354200087,7456.26953125
1778322015,50,,Aggregated,4.100000,0.000000,4800,10000,10000,10000,11000,12000,35000,46000,59000,59000,59000,513,0,4800.0,6664.430946964915,1.7962910005735466,58829.02354200087,7463.03118908382
1778322016,50,,Aggregated,4.100000,0.000000,5300,10000,10000,10000,11000,15000,40000,54000,65000,65000,65000,521,0,5300.0,6984.002486884836,1.7962910005735466,64965.5244580008,7455.451055662188
1778322017,50,,Aggregated,4.000000,0.000000,5300,10000,10000,10000,11000,15000,40000,54000,65000,65000,65000,524,0,5300.0,6967.826391143131,1.7962910005735466,64965.5244580008,7452.488549618321
1778322018,50,,Aggregated,3.700000,0.000000,5300,10000,10000,10000,11000,16000,40000,54000,65000,65000,65000,526,0,5300.0,6999.100822642585,1.7962910005735466,64965.5244580008,7451.372623574144
1778322019,50,,Aggregated,4.400000,0.000000,5300,10000,10000,10000,11000,19000,42000,54000,65000,65000,65000,530,0,5300.0,7093.607977126409,1.7962910005735466,64965.5244580008,7454.67358490566
1778322020,50,,Aggregated,4.100000,0.000000,5400,10000,10000,10000,11000,20000,42000,54000,65000,65000,65000,534,0,5300.0,7125.3300497827695,1.7962910005735466,64965.5244580008,7437.331460674157
1778322021,50,,Aggregated,3.800000,0.000000,5400,10000,10000,10000,11000,20000,42000,54000,65000,65000,65000,539,0,5400.0,7127.03584987755,1.7962910005735466,64965.5244580008,7444.4768089053805
1778322022,50,,Aggregated,3.800000,0.000000,5400,10000,10000,10000,11000,19000,42000,54000,65000,65000,65000,542,0,5400.0,7126.036983702949,1.7962910005735466,64965.5244580008,7437.470479704797
1778322023,50,,Aggregated,3.800000,0.000000,5400,10000,10000,10000,11000,19000,42000,54000,65000,65000,65000,546,0,5400.0,7133.7529179651965,1.7962910005735466,64965.5244580008,7435.6373626373625
1778322024,50,,Aggregated,3.700000,0.000000,5400,10000,10000,10000,11000,19000,42000,54000,65000,65000,65000,548,0,5400.0,7133.590292731747,1.7962910005735466,64965.5244580008,7448.448905109489
1778322025,50,,Aggregated,3.800000,0.000000,5500,10000,10000,10000,11000,20000,42000,55000,65000,65000,65000,555,0,5500.0,7241.8758123099005,1.7962910005735466,64965.5244580008,7449.372972972973
1778322026,50,,Aggregated,3.800000,0.000000,5500,10000,10000,10000,11000,21000,46000,55000,65000,65000,65000,557,0,5500.0,7360.895070463188,1.7962910005735466,64965.5244580008,7424.096947935368
1778322027,50,,Aggregated,4.000000,0.000000,5600,10000,10000,10000,11000,21000,46000,55000,65000,65000,65000,560,0,5500.0,7357.5331953821305,1.7962910005735466,64965.5244580008,7420.755357142857
1778322028,50,,Aggregated,4.000000,0.000000,5600,10000,10000,10000,11000,21000,46000,55000,65000,65000,65000,562,0,5600.0,7370.695825617426,1.7962910005735466,64965.5244580008,7433.838078291815
1778322029,50,,Aggregated,3.500000,0.000000,5700,10000,10000,10000,11000,21000,46000,55000,65000,65000,65000,566,0,5600.0,7373.896606959353,1.7962910005735466,64965.5244580008,7438.491166077739
1778322030,50,,Aggregated,3.600000,0.000000,5700,10000,10000,10000,11000,22000,47000,55000,65000,65000,65000,573,0,5700.0,7467.273316385683,1.7962910005735466,64965.5244580008,7443.265270506108
1778322031,50,,Aggregated,3.600000,0.000000,5700,10000,10000,10000,11000,26000,47000,55000,65000,65000,65000,575,0,5700.0,7533.194232241734,1.7962910005735466,64965.5244580008,7433.358260869565
1778322032,50,,Aggregated,3.500000,0.000000,5800,10000,10000,10000,11000,26000,48000,56000,65000,65000,65000,577,0,5800.0,7622.160083906407,1.7962910005735466,64965.5244580008,7426.433275563259
1778322033,50,,Aggregated,3.600000,0.000000,5800,10000,10000,10000,11000,26000,48000,56000,65000,65000,65000,579,0,5800.0,7623.960761150253,1.7962910005735466,64965.5244580008,7419.150259067357
1778322034,50,,Aggregated,3.700000,0.000000,5900,10000,10000,10000,11000,26000,48000,56000,65000,65000,65000,582,0,5800.0,7624.472384518894,1.7962910005735466,64965.5244580008,7436.151202749141
1778322035,50,,Aggregated,3.600000,0.000000,6300,10000,10000,11000,11000,26000,48000,56000,65000,65000,65000,589,0,6300.0,7664.96290803395,1.7962910005735466,64965.5244580008,7464.753820033956
1778322036,50,,Aggregated,3.400000,0.000000,6300,10000,10000,10000,11000,26000,48000,56000,65000,65000,65000,592,0,6000.0,7652.082545184112,1.7962910005735466,64965.5244580008,7464.243243243243
1778322037,50,,Aggregated,3.400000,0.000000,6400,10000,10000,11000,11000,26000,48000,56000,65000,65000,65000,595,0,6400.0,7690.090139914276,1.7962910005735466,64965.5244580008,7461.867226890757
1778322038,50,,Aggregated,3.700000,0.000000,6500,10000,10000,11000,11000,26000,48000,56000,65000,65000,65000,597,0,6500.0,7702.494601128969,1.7962910005735466,64965.5244580008,7468.787269681742
1778322039,50,,Aggregated,3.400000,0.000000,6500,10000,10000,11000,11000,26000,50000,56000,65000,65000,65000,599,0,6500.0,7766.403449567607,1.7962910005735466,64965.5244580008,7467.293823038397
1778322040,50,,Aggregated,3.400000,0.000000,6500,10000,10000,11000,11000,26000,50000,56000,65000,65000,65000,599,0,6500.0,7766.403449567607,1.7962910005735466,64965.5244580008,7467.293823038397
1778322041,50,,Aggregated,3.400000,0.000000,6500,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,602,0,6500.0,7831.509413481723,1.7962910005735466,64965.5244580008,7464.742524916944
1778322042,50,,Aggregated,3.000000,0.000000,6500,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,605,0,6500.0,7827.625145246273,1.7962910005735466,64965.5244580008,7446.879338842975
1778322043,50,,Aggregated,2.600000,0.000000,6500,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,608,0,6500.0,7832.247829220385,1.7962910005735466,64965.5244580008,7460.194078947368
1778322044,50,,Aggregated,2.600000,0.000000,6500,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,611,0,6500.0,7877.424516502446,1.7962910005735466,64965.5244580008,7458.432078559738
1778322045,50,,Aggregated,2.700000,0.000000,6500,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,613,0,6500.0,7867.927887371931,1.7962910005735466,64965.5244580008,7449.792822185971
1778322046,50,,Aggregated,2.900000,0.000000,6700,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,617,0,6700.0,7880.845292275512,1.7962910005735466,64965.5244580008,7464.946515397082
1778322047,50,,Aggregated,2.400000,0.000000,6700,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,620,0,6700.0,7919.229701479021,1.7962910005735466,64965.5244580008,7476.583870967742
1778322048,50,,Aggregated,2.500000,0.000000,6700,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,622,0,6700.0,7912.489656149507,1.7962910005735466,64965.5244580008,7470.852090032155
1778322049,50,,Aggregated,2.400000,0.000000,6700,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,624,0,6700.0,7927.129709201911,1.7962910005735466,64965.5244580008,7464.958333333333
1778322050,50,,Aggregated,2.400000,0.000000,6900,10000,10000,11000,11000,26000,48000,55000,65000,65000,65000,626,0,6700.0,7954.184808039928,1.7962910005735466,64965.5244580008,7475.4297124600635
1778322051,50,,Aggregated,2.400000,0.000000,7200,10000,10000,11000,12000,26000,50000,56000,65000,65000,65000,631,0,7200.0,8100.851455757517,1.7962910005735466,64965.5244580008,7449.825673534073
1778322052,50,,Aggregated,2.400000,0.000000,8300,10000,10000,11000,12000,26000,50000,56000,65000,65000,65000,632,0,7200.0,8101.215165743661,1.7962910005735466,64965.5244580008,7452.971518987341
