Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778321108,50,,Aggregated,3.900000,0.000000,1800,2400,2800,4200,10000,11000,12000,15000,16000,16000,16000,185,0,1800.0,3117.6264218161286,2.1825410003657453,16322.846958999435,7767.378378378378
1778321109,50,,Aggregated,3.900000,0.000000,1800,2400,2900,4200,10000,11000,12000,15000,16000,16000,16000,187,0,1800.0,3141.8049830373434,2.1825410003657453,16322.846958999435,7799.5187165775405
1778321110,50,,Aggregated,4.400000,0.000000,1800,2400,3000,4700,11000,11000,15000,19000,24000,24000,24000,193,0,1800.0,3449.2001642538044,2.1825410003657453,24497.734083000978,7683.264248704663
1778321111,50,,Aggregated,4.400000,0.000000,1800,2400,3000,4900,11000,11000,15000,19000,24000,24000,24000,194,0,1800.0,3482.95686036074,2.1825410003657453,24497.734083000978,7689.927835051546
1778321112,50,,Aggregated,4.400000,0.000000,1800,2500,3300,6800,11000,11000,15000,19000,24000,24000,24000,198,0,1800.0,3570.3116169645655,2.1825410003657453,24497.734083000978,7719.69191919192
1778321113,50,,Aggregated,4.400000,0.000000,1900,2600,4700,10000,11000,11000,15000,19000,24000,24000,24000,207,0,1900.0,3862.410582700398,2.1825410003657453,24497.734083000978,7710.260869565217
1778321114,50,,Aggregated,3.600000,0.000000,1900,2600,4700,10000,11000,11000,15000,19000,24000,24000,24000,210,0,1900.0,3863.753838471339,1.8794169991451781,24497.734083000978,7684.142857142857
1778321115,50,,Aggregated,3.600000,0.000000,1900,2700,4900,10000,11000,11000,15000,19000,24000,24000,24000,212,0,1900.0,3928.737564443302,1.8794169991451781,24497.734083000978,7706.316037735849
1778321116,50,,Aggregated,3.900000,0.000000,1900,2700,6800,10000,11000,12000,19000,22000,30000,30000,30000,215,0,1900.0,4161.513056758054,1.8794169991451781,29508.649040999444,7651.130232558139
1778321117,50,,Aggregated,3.700000,0.000000,1900,2900,8300,10000,11000,12000,21000,23000,30000,30000,30000,220,0,1900.0,4329.927806981718,1.8794169991451781,29508.649040999444,7667.763636363637
1778321118,50,,Aggregated,3.900000,0.000000,1900,2900,8200,10000,11000,12000,21000,23000,30000,30000,30000,222,0,1900.0,4305.9334964098125,1.8794169991451781,29508.649040999444,7600.608108108108
1778321119,50,,Aggregated,4.000000,0.000000,1900,3000,8300,10000,11000,12000,21000,23000,30000,30000,30000,226,0,1900.0,4378.053674942385,1.8794169991451781,29508.649040999444,7635.061946902655
1778321120,50,,Aggregated,3.800000,0.000000,1900,3000,8300,10000,11000,12000,21000,23000,30000,30000,30000,229,0,1900.0,4411.937676654929,1.8794169991451781,29508.649040999444,7613.624454148472
1778321121,50,,Aggregated,3.800000,0.000000,2000,3300,9900,10000,11000,12000,21000,23000,30000,30000,30000,233,0,2000.0,4502.56198996987,1.8794169991451781,29508.649040999444,7621.519313304721
1778321122,50,,Aggregated,3.800000,0.000000,2100,3400,10000,10000,11000,13000,22000,24000,34000,34000,34000,236,0,2000.0,4686.01301534313,1.8794169991451781,33553.60595899947,7561.635593220339
1778321123,50,,Aggregated,3.800000,0.000000,2100,3900,10000,10000,11000,14000,24000,31000,34000,34000,34000,239,0,2100.0,4940.95132756476,1.8794169991451781,34132.952750000186,7512.652719665272
1778321124,50,,Aggregated,4.000000,0.000000,2200,4300,10000,10000,11000,14000,24000,31000,34000,34000,34000,244,0,2200.0,5053.012546774498,1.8794169991451781,34132.952750000186,7506.9713114754095
1778321125,50,,Aggregated,3.100000,0.000000,2300,4700,10000,10000,11000,14000,23000,31000,34000,34000,34000,251,0,2300.0,5120.576928764839,1.8794169991451781,34132.952750000186,7539.756972111554
1778321126,50,,Aggregated,3.500000,0.000000,2400,5600,10000,10000,11000,14000,23000,31000,34000,34000,34000,255,0,2400.0,5195.220073513627,1.8794169991451781,34132.952750000186,7545.458823529411
1778321127,50,,Aggregated,3.500000,0.000000,2400,6800,10000,10000,11000,14000,23000,31000,34000,34000,34000,257,0,2400.0,5235.27779424504,1.8794169991451781,34132.952750000186,7558.933852140078
1778321128,50,,Aggregated,3.800000,0.000000,2400,7600,10000,10000,11000,14000,23000,31000,34000,34000,34000,258,0,2400.0,5254.257913259597,1.8794169991451781,34132.952750000186,7532.065891472868
1778321129,50,,Aggregated,3.700000,0.000000,2400,6800,10000,10000,11000,14000,23000,31000,34000,34000,34000,260,0,2400.0,5236.660072419143,1.8794169991451781,34132.952750000186,7560.042307692308
1778321130,50,,Aggregated,3.600000,0.000000,2400,7700,10000,10000,11000,13000,23000,31000,34000,34000,34000,263,0,2400.0,5284.012174889644,1.8794169991451781,34132.952750000186,7592.958174904943
