Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778317439,100,,Aggregated,5.100000,0.000000,1900,3100,8500,11000,12000,12000,13000,13000,15000,15000,15000,209,0,1900.0,4250.522180999973,2.0893330001854338,14883.292458000142,7251.478468899521
1778317440,100,,Aggregated,5.100000,0.000000,1900,3100,8500,11000,12000,12000,13000,13000,15000,15000,15000,209,0,1900.0,4250.522180999973,2.0893330001854338,14883.292458000142,7251.478468899521
1778317441,100,,Aggregated,5.700000,0.000000,1900,3700,10000,11000,12000,12000,13000,13000,16000,16000,16000,215,0,1900.0,4470.661573623242,2.0893330001854338,16389.059749999433,7291.40465116279
1778317442,100,,Aggregated,6.200000,0.000000,2000,4300,10000,11000,12000,12000,13000,13000,16000,16000,16000,218,0,1900.0,4582.669039353196,2.0893330001854338,16389.059749999433,7335.752293577982
1778317443,100,,Aggregated,6.200000,0.000000,2000,4300,10000,11000,12000,12000,13000,13000,16000,16000,16000,218,0,1900.0,4582.669039353196,2.0893330001854338,16389.059749999433,7335.752293577982
1778317444,100,,Aggregated,6.800000,0.000000,2000,4500,10000,11000,12000,12000,13000,15000,16000,16000,16000,221,0,2000.0,4657.223851411757,2.0893330001854338,16389.059749999433,7338.714932126697
1778317445,100,,Aggregated,6.700000,0.000000,2200,6300,11000,11000,12000,13000,15000,15000,20000,20000,20000,232,0,2100.0,5024.301338892234,2.0893330001854338,20242.29091699999,7391.431034482759
1778317446,100,,Aggregated,6.700000,0.000000,2300,8400,11000,12000,12000,14000,16000,18000,24000,24000,24000,242,0,2300.0,5372.345843136362,2.0893330001854338,23745.807541999966,7409.446280991736
1778317447,100,,Aggregated,7.000000,0.000000,2400,10000,11000,12000,12000,14000,16000,20000,24000,24000,24000,259,0,2400.0,5691.992734702703,2.0893330001854338,23745.807541999966,7408.590733590733
1778317448,100,,Aggregated,6.900000,0.000000,2500,10000,11000,12000,12000,14000,16000,20000,24000,24000,24000,262,0,2500.0,5749.257216908404,2.0893330001854338,23745.807541999966,7437.702290076336
1778317449,100,,Aggregated,5.700000,0.000000,2600,10000,11000,12000,12000,14000,16000,23000,25000,25000,25000,272,0,2600.0,5997.347622845594,2.0893330001854338,25463.090792000003,7464.761029411765
1778317450,100,,Aggregated,6.500000,0.000000,2700,10000,11000,12000,13000,14000,16000,23000,25000,25000,25000,281,0,2700.0,6042.7951270640615,2.0893330001854338,25463.090792000003,7494.395017793594
1778317451,100,,Aggregated,6.400000,0.000000,2800,10000,11000,12000,13000,14000,16000,23000,25000,25000,25000,282,0,2700.0,6067.850436897169,2.0893330001854338,25463.090792000003,7500.13829787234
1778317452,100,,Aggregated,6.400000,0.000000,2800,10000,11000,12000,13000,14000,16000,23000,25000,25000,25000,282,0,2700.0,6067.850436897169,2.0893330001854338,25463.090792000003,7500.13829787234
1778317453,100,,Aggregated,6.600000,0.000000,3100,10000,11000,12000,13000,15000,16000,23000,25000,25000,25000,286,0,3000.0,6158.249642472048,2.0893330001854338,25463.090792000003,7536.524475524476
1778317454,100,,Aggregated,6.600000,0.000000,3100,10000,11000,12000,13000,15000,16000,23000,25000,25000,25000,286,0,3000.0,6158.249642472048,2.0893330001854338,25463.090792000003,7536.524475524476
1778317455,100,,Aggregated,6.400000,0.000000,3400,10000,11000,12000,13000,15000,18000,24000,29000,29000,29000,294,0,3300.0,6360.833420064643,2.0893330001854338,28960.631125000873,7583.363945578231
1778317456,100,,Aggregated,6.800000,0.000000,4100,11000,12000,12000,14000,15000,16000,23000,29000,29000,29000,301,0,4100.0,6515.052275335558,2.0893330001854338,28960.631125000873,7648.43853820598
1778317457,100,,Aggregated,5.700000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,312,0,4500.0,6766.758790602565,2.0893330001854338,33380.080500000986,7561.01282051282
1778317458,100,,Aggregated,6.200000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,313,0,4500.0,6764.257361424925,2.0893330001854338,33380.080500000986,7563.996805111821
1778317459,100,,Aggregated,5.800000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,319,0,4500.0,6760.229982633238,2.0893330001854338,33380.080500000986,7548.755485893417
1778317460,100,,Aggregated,5.100000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,321,0,4500.0,6758.756100993781,2.0893330001854338,33380.080500000986,7531.218068535825
1778317461,100,,Aggregated,5.100000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,321,0,4500.0,6758.756100993781,2.0893330001854338,33380.080500000986,7531.218068535825
1778317462,100,,Aggregated,5.100000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,321,0,4500.0,6758.756100993781,2.0893330001854338,33380.080500000986,7531.218068535825
1778317463,100,,Aggregated,5.100000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,321,0,4500.0,6758.756100993781,2.0893330001854338,33380.080500000986,7531.218068535825
1778317464,100,,Aggregated,5.100000,0.000000,4500,11000,12000,12000,14000,15000,19000,24000,33000,33000,33000,321,0,4500.0,6758.756100993781,2.0893330001854338,33380.080500000986,7531.218068535825
1778317465,100,,Aggregated,3.900000,0.000000,4800,11000,12000,12000,14000,16000,19000,24000,33000,33000,33000,329,0,4800.0,6871.1063871671895,2.0893330001854338,33380.080500000986,7562.58358662614
1778317466,100,,Aggregated,3.500000,0.000000,4900,11000,12000,12000,14000,16000,19000,24000,33000,33000,33000,331,0,4900.0,6943.513831329321,2.0893330001854338,33380.080500000986,7588.972809667674
1778317467,100,,Aggregated,4.200000,0.000000,5000,11000,12000,12000,14000,16000,20000,24000,33000,33000,33000,333,0,5000.0,6978.990821333353,2.0893330001854338,33380.080500000986,7580.618618618619
1778317468,100,,Aggregated,3.400000,0.000000,6400,11000,12000,12000,15000,19000,23000,29000,46000,46000,46000,352,0,6400.0,7550.186795468762,2.0893330001854338,45616.53041600039,7459.997159090909
1778317469,100,,Aggregated,3.000000,0.000000,6800,11000,12000,13000,15000,19000,24000,29000,46000,46000,46000,355,0,6800.0,7653.639302363387,2.0893330001854338,45616.53041600039,7433.712676056338
1778317470,100,,Aggregated,3.000000,0.000000,6800,11000,12000,13000,15000,19000,24000,29000,46000,46000,46000,355,0,6800.0,7653.639302363387,2.0893330001854338,45616.53041600039,7433.712676056338
1778317471,100,,Aggregated,3.900000,0.000000,7300,11000,12000,13000,15000,19000,24000,29000,46000,46000,46000,361,0,7300.0,7779.558365670364,2.0893330001854338,45616.53041600039,7457.113573407202
1778317472,100,,Aggregated,3.500000,0.000000,7500,11000,12000,13000,16000,20000,25000,29000,46000,46000,46000,363,0,7500.0,7885.801609179065,2.0893330001854338,45616.53041600039,7478.853994490358
1778317473,100,,Aggregated,3.400000,0.000000,8200,11000,12000,13000,16000,21000,25000,33000,46000,46000,46000,366,0,7500.0,8046.288395740439,2.0893330001854338,45616.53041600039,7468.0
1778317474,100,,Aggregated,4.000000,0.000000,8400,11000,12000,13000,16000,22000,28000,33000,46000,46000,46000,375,0,8400.0,8255.62666490666,2.0893330001854338,45616.53041600039,7481.450666666667
